transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,payment_channel,status,currency
T000307,A00318,M0003,2025-09-17 20:45:11,Purchase,2437.08,Card,Success,INR
T000308,A00315,M0091,2025-08-17 11:17:50,Transfer,2979.32,Card,Success,INR
T000309,A00177,M0081,2024-06-27 18:46:43,Transfer,539.31,UPI,Success,INR
T000310,A00228,M0080,2024-07-28 08:44:38,Refund,3038.78,NetBanking,Success,INR
T000311,A00191,M0070,2025-05-14 07:20:39,Withdrawal,488.26,UPI,Success,INR
T000312,A00160,M0007,2025-04-08 09:39:07,Purchase,2195.99,UPI,Success,INR
T000313,A00394,M0050,2024-05-03 08:16:50,Withdrawal,2572.13,NetBanking,Success,INR
T000314,A00267,M0014,2024-04-22 05:05:02,Bill_Payment,937.12,Wallet,Pending,INR
T000315,A00358,M0038,2024-01-12 18:23:56,Transfer,1045.3,NetBanking,Success,INR
T000316,A00326,M0079,2024-05-05 17:54:27,Purchase,837.88,UPI,Success,INR
T000317,A00379,M0047,2025-07-18 09:40:41,Purchase,522.19,ATM,Success,INR
T000318,A00190,M0033,2024-11-26 12:25:13,Bill_Payment,617.7,Card,Success,INR
T000319,A00175,M0043,2024-10-09 13:45:46,Purchase,1714.64,Card,Success,INR
T000320,A00290,M0091,2024-05-19 00:50:48,Purchase,2368.77,ATM,Success,INR
T000321,A00357,M0029,2025-02-04 09:14:50,Transfer,1082.48,NetBanking,Success,INR
T000322,A00145,M0057,2024-04-06 16:21:46,Bill_Payment,441.82,Card,Success,INR
T000323,A00232,M0005,2025-05-31 21:17:17,Purchase,390.87,NetBanking,Pending,INR
T000324,A00360,M0093,2025-07-22 08:16:18,Withdrawal,996.74,UPI,Success,INR
T000325,A00438,M0096,2024-03-09 07:37:05,Bill_Payment,682.09,Card,Success,INR
T000326,A00204,M0060,2024-04-27 23:09:48,Purchase,3189.41,UPI,Success,INR
T000327,A00213,M0070,2024-02-28 16:09:36,Transfer,582.86,ATM,Success,INR
T000328,A00040,M0002,2024-02-02 03:31:14,Transfer,1877.4,Card,Success,INR
T000329,A00275,M0070,2024-11-13 17:20:02,Bill_Payment,627.31,NetBanking,Success,INR
T000330,A00323,M0043,2024-02-19 09:10:53,Withdrawal,849.67,UPI,Success,INR
T000331,A00082,M0004,2025-05-03 03:19:17,Bill_Payment,1280.4,NetBanking,Success,INR
T000332,A00181,M0056,2024-01-19 20:10:44,Purchase,1750.44,UPI,Success,INR
T000333,A00320,M0093,2025-12-26 14:53:36,Purchase,1604.08,Card,Success,INR
T000334,A00083,M0059,2024-07-15 04:57:09,Purchase,662.56,NetBanking,Success,INR
T000335,A00303,M0089,2025-03-25 01:37:17,Transfer,1200.28,UPI,Success,INR
T000336,A00262,M0009,2025-07-12 17:49:01,Bill_Payment,782.66,UPI,Success,INR
T000337,A00272,M0003,2025-11-09 04:10:32,Purchase,302.43,Card,Failed,INR
T000338,A00200,M0090,2025-03-27 07:19:12,Purchase,1347.54,UPI,Success,INR
T000339,A00240,M0048,2024-10-15 08:23:35,Purchase,3416.71,UPI,Success,INR
T000340,A00402,M0043,2024-05-20 15:38:39,Purchase,4401.78,UPI,Success,INR
T000341,A00180,M0091,2024-03-24 20:44:02,Purchase,1459.2,UPI,Success,INR
T000342,A00432,M0100,2025-11-24 11:27:27,Purchase,1375.72,NetBanking,Pending,INR
T000343,A00171,M0096,2025-01-25 11:57:28,Bill_Payment,103.81,Wallet,Success,INR
T000344,A00295,M0001,2025-08-13 20:58:52,Purchase,12766.69,NetBanking,Success,INR
T000345,A00177,M0057,2024-08-02 18:31:54,Transfer,3975.36,UPI,Success,INR
T000346,A00369,M0053,2025-06-09 09:48:39,Transfer,2171.61,NetBanking,Success,INR
T000347,A00396,M0016,2024-08-02 04:27:05,Withdrawal,1170.05,Card,Success,INR
T000348,A00237,M0051,2025-02-06 02:43:00,Purchase,147.27,NetBanking,Success,INR
T000349,A00138,M0075,2024-05-07 06:18:26,Bill_Payment,1292.17,UPI,Success,INR
T000350,A00327,M0090,2025-04-21 11:55:16,Transfer,1128.44,UPI,Success,INR
T000351,A00366,M0055,2025-02-07 20:58:23,Purchase,308.48,Card,Success,INR
T000352,A00311,M0001,2024-01-29 08:34:16,Purchase,1641.47,UPI,Success,INR
T000353,A00129,M0090,2024-12-03 02:32:59,Purchase,3337.42,Wallet,Success,INR
T000354,A00049,M0028,2025-12-14 10:43:43,Withdrawal,1489.96,NetBanking,Success,INR
T000355,A00164,M0053,2024-12-26 04:53:07,Transfer,1485.58,UPI,Pending,INR
T000356,A00277,M0058,2025-07-22 06:35:33,Purchase,1573.95,NetBanking,Success,INR
T000357,A00293,M0073,2025-01-26 01:06:15,Purchase,820.17,Card,Success,INR
T000358,A00116,M0060,2024-08-05 21:47:35,Bill_Payment,2170.05,UPI,Success,INR
T000359,A00024,M0059,2025-07-27 20:52:18,Bill_Payment,4321.75,UPI,Success,INR
T000360,A00311,M0022,2025-10-30 12:37:43,Transfer,1138.12,UPI,Success,INR
T000361,A00025,M0008,2024-07-20 11:42:34,Transfer,555.67,UPI,Success,INR
T000362,A00391,M0049,2024-01-17 21:01:16,Bill_Payment,315.14,UPI,Success,INR
T000363,A00127,M0042,2024-11-17 08:00:30,Withdrawal,1721.33,UPI,Success,INR
T000364,A00234,M0027,2025-06-01 20:02:06,Purchase,1906.07,UPI,Success,INR
T000365,A00209,M0039,2025-07-23 12:59:05,Purchase,1521.65,NetBanking,Success,INR
T000366,A00093,M0083,2024-11-20 08:30:09,Withdrawal,887.08,UPI,Success,INR
T000367,A00094,M0025,2025-02-15 04:50:01,Purchase,1407.28,UPI,Success,INR
T000368,A00327,M0038,2024-11-13 07:42:09,Purchase,677.19,UPI,Success,INR
T000369,A00225,M0085,2025-11-11 12:32:47,Bill_Payment,578.42,UPI,Success,INR
T000370,A00378,M0024,2024-03-22 15:56:31,Transfer,447.35,ATM,Success,INR
T000371,A00280,M0024,2025-04-18 16:09:31,Bill_Payment,451.56,Card,Success,INR
T000372,A00011,M0060,2025-04-12 01:50:47,Transfer,1767.63,NetBanking,Failed,INR
T000373,A00329,M0083,2025-02-28 05:51:46,Bill_Payment,860.62,Card,Success,INR
T000374,A00012,M0050,2025-11-19 01:40:15,Purchase,593.92,NetBanking,Success,INR
T000375,A00035,M0066,2024-07-22 05:58:26,Withdrawal,321.91,ATM,Success,INR
T000376,A00447,M0014,2025-08-05 06:41:07,Purchase,2006.12,UPI,Success,INR
T000377,A00228,M0053,2025-01-21 00:34:16,Purchase,2872.02,Card,Success,INR
T000378,A00220,M0032,2024-04-07 08:08:48,Purchase,436.28,Card,Success,INR
T000379,A00441,M0096,2024-12-10 21:35:12,Withdrawal,980.25,ATM,Success,INR
T000380,A00141,M0092,2024-07-26 14:40:32,Purchase,473.76,UPI,Success,INR
T000381,A00023,M0048,2025-05-28 11:52:51,Transfer,965.26,Card,Success,INR
T000382,A00083,M0039,2025-09-27 12:55:15,Purchase,1895.27,UPI,Success,INR
T000383,A00229,M0040,2025-08-08 17:55:38,Purchase,4705.58,Wallet,Success,INR
T000384,A00423,M0042,2024-06-14 19:04:10,Transfer,733.39,Card,Failed,INR
T000385,A00344,M0077,2024-01-22 21:56:18,Refund,2058.89,Wallet,Success,INR
T000386,A00080,M0076,2024-06-02 11:09:11,Purchase,2104.63,Wallet,Success,INR
T000387,A00353,M0008,2025-03-14 00:27:09,Transfer,957.17,Card,Success,INR
T000388,A00396,M0079,2024-10-21 23:11:03,Refund,3115.33,Card,Success,INR
T000389,A00290,M0026,2024-08-06 07:49:15,Transfer,816.52,Card,Success,INR
T000390,A00331,M0012,2025-10-30 05:04:48,Transfer,1622.72,Card,Success,INR
T000391,A00159,M0043,2025-05-09 14:03:08,Purchase,654.41,UPI,Success,INR
T000392,A00128,M0051,2024-08-17 10:01:25,Transfer,1769.34,UPI,Success,INR
T000393,A00190,M0091,2024-01-20 03:07:31,Purchase,1616.61,UPI,Success,INR
T000394,A00397,M0082,2025-07-06 07:06:14,Purchase,3192.71,ATM,Success,INR
T000395,A00031,M0100,2024-05-27 02:40:23,Bill_Payment,5721.67,UPI,Success,INR
T000396,A00386,M0063,2024-04-17 15:11:55,Purchase,2500.49,NetBanking,Success,INR
T000397,A00359,M0049,2025-02-06 01:42:03,Purchase,2005.39,UPI,Success,INR
T000398,A00015,M0027,2025-08-18 00:51:01,Bill_Payment,771.54,Card,Success,INR
T000399,A00313,M0009,2025-04-27 10:51:35,Transfer,142.72,UPI,Success,INR
T000400,A00075,M0039,2025-01-01 16:33:38,Bill_Payment,3527.95,Card,Success,INR
T000401,A00034,M0065,2025-02-17 07:54:11,Transfer,5828.79,UPI,Success,INR
T000402,A00359,M0071,2024-11-04 22:44:57,Purchase,1453.43,Card,Success,INR
T000403,A00196,M0090,2024-05-13 22:37:23,Transfer,443.41,Card,Success,INR
T000404,A00331,M0071,2025-12-19 09:40:14,Transfer,3789.83,NetBanking,Success,INR
T000405,A00029,M0007,2024-10-09 23:39:01,Purchase,2964.83,Card,Success,INR
T000406,A00194,M0072,2024-03-13 21:21:08,Purchase,175.28,Wallet,Success,INR
T000407,A00016,M0080,2025-04-25 10:30:32,Purchase,1244.35,NetBanking,Success,INR
T000408,A00423,M0067,2024-12-17 02:37:25,Transfer,1364.47,UPI,Success,INR
T000409,A00077,M0010,2025-07-13 09:18:10,Purchase,258.79,UPI,Success,INR
T000410,A00293,M0071,2024-11-21 08:16:07,Transfer,415.31,UPI,Success,INR
T000411,A00081,M0085,2025-03-18 12:47:37,Purchase,2928.97,UPI,Success,INR
T000412,A00405,M0053,2024-04-09 22:25:46,Purchase,1167.66,Card,Success,INR
T000413,A00428,M0095,2024-02-28 20:18:20,Purchase,466.4,Wallet,Success,INR
T000414,A00124,M0087,2025-05-22 11:24:03,Purchase,600.36,Card,Success,INR
T000415,A00019,M0057,2024-09-14 07:45:46,Purchase,372.04,NetBanking,Success,INR
T000416,A00102,M0091,2025-02-16 10:09:47,Purchase,1173.65,UPI,Success,INR
T000417,A00392,M0086,2025-03-27 00:56:04,Purchase,2158.29,UPI,Success,INR
T000418,A00077,M0027,2024-03-05 19:24:14,Refund,3162.14,NetBanking,Success,INR
T000419,A00229,M0054,2025-08-17 15:34:48,Transfer,601.13,UPI,Success,INR
T000420,A00450,M0004,2024-06-02 21:23:35,Transfer,797.59,Wallet,Success,INR
T000421,A00297,M0088,2024-09-22 02:03:18,Bill_Payment,1721.66,UPI,Success,INR
T000422,A00203,M0023,2024-03-19 00:40:52,Bill_Payment,2584.65,Wallet,Success,INR
T000423,A00061,M0048,2024-11-10 09:13:13,Bill_Payment,1531.04,NetBanking,Success,INR
T000424,A00026,M0083,2025-10-23 22:03:21,Purchase,3431.59,Card,Success,INR
T000425,A00071,M0042,2025-07-13 07:02:25,Transfer,5626.34,Wallet,Success,INR
T000426,A00103,M0003,2024-09-04 23:51:35,Bill_Payment,252.9,UPI,Failed,INR
T000427,A00326,M0091,2025-09-01 20:38:55,Bill_Payment,4303.2,UPI,Success,INR
T000428,A00363,M0003,2025-02-17 16:26:36,Transfer,3528.8,UPI,Success,INR
T000429,A00157,M0028,2024-01-25 06:24:13,Purchase,380.7,UPI,Success,INR
T000430,A00363,M0063,2024-10-10 23:07:00,Refund,1664.7,UPI,Success,INR
T000431,A00359,M0081,2025-03-24 01:23:35,Purchase,1943.75,Wallet,Failed,INR
T000432,A00194,M0031,2024-10-27 02:24:17,Purchase,411.24,UPI,Success,INR
T000433,A00275,M0010,2024-03-08 14:11:56,Purchase,1037.97,Wallet,Success,INR
T000434,A00324,M0049,2024-01-07 06:05:51,Purchase,1262.39,Wallet,Success,INR
T000435,A00186,M0086,2024-05-16 07:22:01,Purchase,414.91,NetBanking,Success,INR
T000436,A00326,M0094,2024-06-12 15:07:11,Purchase,808.33,Wallet,Failed,INR
T000437,A00113,M0021,2024-03-23 02:58:51,Refund,3870.19,NetBanking,Success,INR
T000438,A00313,M0100,2025-10-11 05:12:24,Purchase,4989.0,Card,Success,INR
T000439,A00165,M0053,2025-02-23 17:31:34,Transfer,406.17,Card,Success,INR
T000440,A00061,M0087,2024-03-13 05:07:03,Bill_Payment,99.66,Card,Success,INR
T000441,A00092,M0076,2024-08-24 04:52:48,Transfer,3339.65,UPI,Success,INR
T000442,A00286,M0089,2024-02-15 13:10:11,Purchase,5654.3,UPI,Success,INR
T000443,A00153,M0054,2025-09-09 01:05:34,Transfer,2414.12,Card,Success,INR
T000444,A00225,M0057,2024-09-18 21:22:25,Purchase,847.0,UPI,Success,INR
T000445,A00127,M0020,2024-06-24 02:16:12,Purchase,413.5,ATM,Success,INR
T000446,A00193,M0049,2024-06-14 07:35:58,Transfer,1910.46,Card,Success,INR
T000447,A00115,M0007,2025-10-18 18:25:13,Bill_Payment,2833.34,UPI,Pending,INR
T000448,A00262,M0029,2025-01-04 05:29:23,Withdrawal,605.57,UPI,Success,INR
T000449,A00018,M0048,2024-02-23 13:31:13,Purchase,1404.66,UPI,Success,INR
T000450,A00010,M0093,2025-11-20 23:53:17,Purchase,741.56,UPI,Success,INR
T000451,A00092,M0013,2025-02-22 18:52:55,Purchase,2161.47,UPI,Failed,INR
T000452,A00139,M0003,2025-05-21 02:10:04,Transfer,171.92,ATM,Success,INR
T000453,A00449,M0002,2024-12-06 13:13:14,Purchase,1567.14,UPI,Success,INR
T000454,A00333,M0016,2024-05-06 21:52:28,Bill_Payment,788.91,Card,Success,INR
T000455,A00357,M0094,2025-02-12 18:45:25,Purchase,5703.65,UPI,Success,INR
T000456,A00340,M0006,2025-01-01 20:23:24,Purchase,1452.14,Wallet,Failed,INR
T000457,A00449,M0045,2024-09-27 06:50:04,Purchase,2073.45,Card,Failed,INR
T000458,A00052,M0071,2025-10-05 06:08:55,Purchase,469.26,Card,Success,INR
T000459,A00195,M0005,2025-08-27 10:31:58,Withdrawal,898.49,NetBanking,Success,INR
T000460,A00206,M0056,2025-01-13 14:07:29,Bill_Payment,1564.08,Card,Success,INR
T000461,A00287,M0071,2024-03-13 08:34:07,Purchase,793.55,UPI,Success,INR
T000462,A00401,M0098,2024-09-04 12:09:34,Purchase,881.8,UPI,Success,INR
T000463,A00439,M0032,2024-02-12 16:51:49,Refund,1389.45,UPI,Success,INR
T000464,A00366,M0049,2025-01-11 02:58:00,Withdrawal,234.64,Card,Success,INR
T000465,A00093,M0013,2024-02-10 15:17:17,Refund,684.05,UPI,Success,INR
T000466,A00420,M0030,2024-06-18 16:21:54,Purchase,2230.36,NetBanking,Success,INR
T000467,A00410,M0025,2024-07-30 07:18:29,Purchase,769.48,UPI,Success,INR
T000468,A00309,M0085,2025-05-07 02:52:29,Purchase,8981.44,UPI,Success,INR
T000469,A00145,M0060,2025-11-10 20:51:19,Purchase,1189.95,ATM,Success,INR
T000470,A00086,M0059,2024-02-08 16:53:40,Withdrawal,207.09,Wallet,Success,INR
T000471,A00153,M0085,2025-01-03 20:49:56,Purchase,1635.15,ATM,Success,INR
T000472,A00002,M0028,2024-05-30 09:35:53,Transfer,423.97,Card,Failed,INR
T000473,A00342,M0058,2024-04-20 07:55:25,Purchase,1489.2,UPI,Success,INR
T000474,A00389,M0020,2025-04-24 01:39:08,Bill_Payment,659.08,Wallet,Success,INR
T000475,A00260,M0034,2025-03-11 04:01:38,Purchase,699.61,UPI,Success,INR
T000476,A00164,M0005,2024-02-16 05:16:31,Purchase,2783.99,UPI,Success,INR
T000477,A00006,M0082,2025-07-28 16:36:30,Transfer,263.71,UPI,Success,INR
T000478,A00149,M0060,2024-12-31 02:07:40,Purchase,708.59,Card,Success,INR
T000479,A00205,M0043,2024-03-09 07:17:25,Purchase,640.78,UPI,Success,INR
T000480,A00118,M0057,2024-10-25 00:03:58,Purchase,3653.11,NetBanking,Success,INR
T000481,A00089,M0057,2024-10-22 05:32:00,Bill_Payment,801.09,UPI,Success,INR
T000482,A00154,M0075,2024-07-21 12:57:39,Transfer,469.93,UPI,Failed,INR
T000483,A00439,M0054,2024-03-01 20:47:54,Transfer,1350.35,UPI,Success,INR
T000484,A00167,M0081,2024-11-09 11:48:37,Refund,490.36,UPI,Success,INR
T000485,A00161,M0045,2024-06-09 21:04:45,Refund,558.67,ATM,Success,INR
T000486,A00270,M0086,2024-11-26 12:52:30,Transfer,2040.82,ATM,Success,INR
T000487,A00056,M0037,2025-06-11 21:26:19,Transfer,83.14,UPI,Success,INR
T000488,A00228,M0084,2024-12-03 07:51:14,Transfer,460.53,Wallet,Success,INR
T000489,A00337,M0048,2025-08-28 12:30:13,Purchase,596.4,Card,Success,INR
T000490,A00149,M0054,2024-10-30 11:05:13,Refund,4405.52,UPI,Success,INR
T000491,A00046,M0048,2025-05-17 12:43:39,Withdrawal,1637.29,NetBanking,Success,INR
T000492,A00144,M0006,2025-10-11 22:49:28,Purchase,1065.76,Wallet,Success,INR
T000493,A00238,M0034,2024-12-03 21:37:37,Purchase,999.36,UPI,Success,INR
T000494,A00272,M0063,2025-07-03 18:01:50,Purchase,1225.52,UPI,Success,INR
T000495,A00120,M0078,2025-09-30 06:31:25,Purchase,1367.91,UPI,Failed,INR
T000496,A00340,M0048,2024-10-01 00:47:40,Purchase,1227.8,UPI,Success,INR
T000497,A00413,M0023,2024-06-12 13:51:15,Purchase,6322.79,UPI,Success,INR
T000498,A00220,M0084,2025-03-18 04:08:39,Purchase,738.57,Card,Pending,INR
T000499,A00008,M0013,2024-11-14 20:32:27,Transfer,1282.99,NetBanking,Success,INR
T000500,A00344,M0047,2025-08-11 02:39:46,Purchase,1134.78,UPI,Success,INR
T000501,A00387,M0044,2025-05-18 14:26:26,Purchase,2553.83,UPI,Success,INR
T000502,A00275,M0032,2025-11-16 06:24:15,Purchase,587.63,NetBanking,Success,INR
T000503,A00353,M0026,2025-01-21 09:41:30,Bill_Payment,788.29,UPI,Success,INR
T000504,A00066,M0053,2025-08-25 17:31:21,Purchase,281.33,NetBanking,Success,INR
T000505,A00079,M0014,2025-11-21 08:00:07,Purchase,2665.94,ATM,Success,INR
T000506,A00086,M0052,2025-05-08 23:52:00,Transfer,278.49,ATM,Success,INR
T000507,A00124,M0036,2025-05-04 13:06:17,Purchase,1782.19,Card,Success,INR
T000508,A00202,M0008,2025-12-21 19:03:45,Purchase,4979.01,UPI,Success,INR
T000509,A00150,M0040,2024-03-13 03:57:22,Purchase,6205.32,UPI,Success,INR
T000510,A00046,M0086,2025-05-23 15:38:37,Transfer,832.66,NetBanking,Success,INR
T000511,A00113,M0022,2025-01-24 11:06:18,Transfer,803.29,ATM,Success,INR
T000512,A00091,M0016,2025-09-10 04:33:53,Transfer,1025.87,UPI,Success,INR
T000513,A00141,M0091,2024-10-21 09:14:42,Purchase,2466.77,UPI,Success,INR
T000514,A00289,M0060,2025-01-03 21:15:19,Withdrawal,973.71,NetBanking,Success,INR
T000515,A00389,M0060,2025-11-24 12:06:18,Purchase,857.17,UPI,Success,INR
T000516,A00218,M0010,2025-07-02 19:30:07,Purchase,2879.68,UPI,Success,INR
T000517,A00077,M0025,2025-10-10 06:42:13,Purchase,1140.6,Wallet,Success,INR
T000518,A00411,M0031,2025-07-21 13:58:37,Transfer,955.49,UPI,Success,INR
T000519,A00377,M0021,2024-07-05 18:19:10,Purchase,498.44,UPI,Success,INR
T000520,A00384,M0091,2025-03-20 16:33:32,Transfer,2763.7,Card,Success,INR
T000521,A00334,M0081,2025-07-23 18:01:13,Bill_Payment,1369.73,NetBanking,Success,INR
T000522,A00152,M0033,2024-12-28 17:13:22,Purchase,1085.12,UPI,Success,INR
T000523,A00323,M0031,2024-05-02 14:35:08,Purchase,205.25,UPI,Success,INR
T000524,A00239,M0090,2024-07-06 10:39:39,Purchase,2589.06,Card,Success,INR
T000525,A00115,M0021,2025-11-10 04:13:51,Purchase,395.12,Card,Success,INR
T000526,A00319,M0036,2025-02-23 11:26:03,Purchase,1647.03,UPI,Success,INR
T000527,A00369,M0065,2025-09-17 08:47:56,Refund,544.2,UPI,Success,INR
T000528,A00094,M0004,2024-09-08 23:44:43,Purchase,417.47,Card,Success,INR
T000529,A00048,M0068,2025-09-10 15:25:35,Withdrawal,2528.39,NetBanking,Success,INR
T000530,A00191,M0090,2025-07-02 12:48:30,Purchase,1201.7,NetBanking,Success,INR
T000531,A00012,M0004,2024-11-30 13:02:58,Bill_Payment,1137.9,NetBanking,Success,INR
T000532,A00156,M0009,2024-04-01 20:06:09,Bill_Payment,6345.23,NetBanking,Success,INR
T000533,A00172,M0030,2025-06-13 01:19:12,Withdrawal,6257.48,UPI,Success,INR
T000534,A00427,M0045,2024-03-03 06:48:27,Bill_Payment,878.08,Wallet,Success,INR
T000535,A00401,M0004,2025-10-23 23:48:25,Purchase,338.18,Wallet,Success,INR
T000536,A00296,M0069,2025-05-26 11:31:35,Purchase,3914.45,Card,Success,INR
T000537,A00177,M0023,2024-05-18 16:54:46,Transfer,326.96,UPI,Success,INR
T000538,A00341,M0016,2025-11-28 19:35:59,Transfer,1681.9,Card,Success,INR
T000539,A00057,M0022,2024-07-03 00:16:22,Bill_Payment,861.69,Card,Success,INR
T000540,A00343,M0072,2024-07-23 22:10:41,Purchase,1174.27,UPI,Success,INR
T000541,A00340,M0048,2024-08-01 04:29:06,Purchase,3306.56,Card,Success,INR
T000542,A00448,M0062,2024-09-12 15:14:03,Purchase,540.15,NetBanking,Success,INR
T000543,A00203,M0097,2024-05-14 21:18:57,Bill_Payment,634.38,NetBanking,Success,INR
T000544,A00185,M0060,2025-07-26 22:54:06,Bill_Payment,2169.49,UPI,Success,INR
T000545,A00121,M0080,2024-03-28 06:33:56,Transfer,5485.9,UPI,Success,INR
T000546,A00226,M0005,2024-07-25 23:00:50,Transfer,10165.52,Card,Success,INR
T000547,A00202,M0080,2024-05-08 07:35:32,Transfer,297.16,Wallet,Success,INR
T000548,A00330,M0007,2024-01-03 14:17:14,Transfer,751.71,Card,Success,INR
T000549,A00363,M0051,2024-04-30 23:17:46,Purchase,433.38,NetBanking,Failed,INR
T000550,A00380,M0065,2025-01-19 17:01:11,Transfer,2349.36,UPI,Pending,INR
T000551,A00356,M0009,2025-09-05 17:25:26,Purchase,1158.38,Card,Success,INR
T000552,A00216,M0082,2024-02-07 22:28:21,Transfer,2416.34,ATM,Failed,INR
T000553,A00043,M0045,2024-12-06 02:48:28,Purchase,768.47,Card,Success,INR
T000554,A00375,M0047,2025-10-06 19:08:16,Withdrawal,2058.18,Wallet,Success,INR
T000555,A00023,M0067,2025-12-14 11:49:13,Bill_Payment,933.51,Card,Pending,INR
T000556,A00155,M0024,2024-01-21 11:21:20,Transfer,1246.39,NetBanking,Success,INR
T000557,A00186,M0092,2024-08-29 14:27:57,Withdrawal,652.87,UPI,Success,INR
T000558,A00249,M0010,2025-03-30 01:00:25,Transfer,3729.54,UPI,Success,INR
T000559,A00237,M0073,2025-09-12 10:37:17,Transfer,351.97,UPI,Success,INR
T000560,A00293,M0077,2024-10-29 00:20:23,Purchase,989.94,Card,Success,INR
T000561,A00134,M0048,2025-08-18 16:28:23,Withdrawal,5446.87,UPI,Failed,INR
T000562,A00321,M0035,2025-08-17 18:06:37,Purchase,3457.79,NetBanking,Failed,INR
T000563,A00390,M0054,2024-03-09 20:44:53,Transfer,513.42,Wallet,Success,INR
T000564,A00434,M0087,2024-05-08 10:29:20,Transfer,537.47,Card,Success,INR
T000565,A00022,M0081,2024-07-14 21:59:42,Withdrawal,1741.79,UPI,Success,INR
T000566,A00361,M0071,2024-05-19 16:06:06,Withdrawal,1968.33,Wallet,Success,INR
T000567,A00088,M0016,2025-03-19 08:03:44,Transfer,3200.02,Card,Success,INR
T000568,A00153,M0053,2024-10-09 19:32:03,Bill_Payment,308.48,NetBanking,Pending,INR
T000569,A00125,M0040,2024-11-07 06:26:42,Transfer,3583.93,Wallet,Success,INR
T000570,A00079,M0100,2025-06-18 14:18:44,Refund,487.22,ATM,Success,INR
T000571,A00346,M0020,2025-10-26 12:11:48,Withdrawal,3645.35,Card,Success,INR
T000572,A00051,M0088,2024-10-03 10:01:07,Purchase,256.24,NetBanking,Success,INR
T000573,A00216,M0069,2024-03-01 02:36:00,Bill_Payment,402.4,Card,Success,INR
T000574,A00176,M0045,2024-11-14 03:35:41,Transfer,5161.15,Card,Success,INR
T000575,A00358,M0006,2024-02-21 04:26:33,Refund,5423.16,Card,Success,INR
T000576,A00253,M0092,2024-06-01 04:03:40,Withdrawal,1200.27,Card,Success,INR
T000577,A00246,M0069,2024-11-06 05:36:33,Purchase,815.37,UPI,Success,INR
T000578,A00227,M0049,2025-06-27 14:19:19,Purchase,1080.9,NetBanking,Success,INR
T000579,A00106,M0039,2025-07-20 05:54:08,Transfer,1592.81,UPI,Success,INR
T000580,A00193,M0002,2025-01-23 12:44:12,Bill_Payment,1727.33,Card,Success,INR
T000581,A00316,M0039,2025-07-01 01:23:47,Withdrawal,841.13,NetBanking,Success,INR
T000582,A00302,M0021,2025-09-13 17:36:50,Purchase,192.11,Wallet,Success,INR
T000583,A00036,M0040,2024-06-25 01:11:00,Transfer,672.27,UPI,Success,INR
T000584,A00442,M0082,2024-12-27 10:26:36,Transfer,270.56,Wallet,Success,INR
T000585,A00204,M0054,2024-11-09 02:30:12,Purchase,2184.69,Wallet,Success,INR
T000586,A00422,M0012,2024-04-06 07:10:23,Purchase,1528.44,Card,Success,INR
T000587,A00267,M0081,2024-07-31 20:30:51,Purchase,992.15,NetBanking,Success,INR
T000588,A00268,M0037,2024-05-16 13:03:47,Purchase,875.07,UPI,Success,INR
T000589,A00170,M0038,2024-01-06 21:42:47,Purchase,6434.91,ATM,Success,INR
T000590,A00039,M0015,2024-04-18 23:16:34,Purchase,3077.14,Card,Success,INR
T000591,A00139,M0007,2025-06-30 06:58:19,Bill_Payment,1319.21,UPI,Success,INR
T000592,A00292,M0078,2024-02-08 10:16:32,Purchase,675.7,UPI,Success,INR
T000593,A00052,M0050,2025-10-23 03:02:57,Purchase,3501.68,Card,Success,INR
T000594,A00287,M0065,2025-02-28 15:37:14,Purchase,1211.3,UPI,Success,INR
